#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-12-14T17:46:42 [V7.32.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-12-14T17:46:42	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=sexa
#-out.max=unlimited
#-out.all=2
#-nav=cat:I/357&tab:{I/357/tbosb2}&key:source=I/357/tbosb2&HTTPPRM:&&-ref=VIZ657a1080303950&-file=.&-oc.form=sexa&-c.r=  2&-c.geom=r&-order=I&-out.form=verb&-out.orig=standard&-out=Source&-out=NSSmodel&-out=RA_ICRS&-out=DE_ICRS&-out=Per&-out=Tperi&-out=ecc&-out=Vcm&-out=K1&-out=K2&-out=omega&-out=Flags&-out=_RA.icrs&-out=_DE.icrs&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.max=50&-out.form=HTML Table&-c.eq=J2000&-c.u=arcmin&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/357/tbosb2
#-order=I
#-out.orig=standard
#-out=SolID
#-out=Source
#-out=NSSmodel
#-out=RA_ICRS
#-out=DE_ICRS
#-out=Per
#-out=e_Per
#-out=Tperi
#-out=e_Tperi
#-out=ecc
#-out.all=2
#-out=e_ecc
#-out=Vcm
#-out=e_Vcm
#-out=K1
#-out=e_K1
#-out=K2
#-out=e_K2
#-out=omega
#-out=e_omega
#-out=NRVp
#-out=NgRVp
#-out=NRVs
#-out=NgRVs
#-out.all=2
#-out=bitIndex
#-out=ObjFunc
#-out=goodness
#-out=eff
#-out=Signi
#-out=Flags
#-out=ConfPersp
#-out=_RA.icrs
#-out=_DE.icrs
#-out.all=2
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.6	
#INFO	-out.max=unlimited	

#RESOURCE=yCat_1357
#Name: I/357
#Title: Gaia DR3 Part 3. Non-single stars (Gaia Collaboration, 2022)
#INFO	ivoid=ivo://cds.vizier/i/357	
#INFO	publisher=CDS	
#INFO	creator=Gaia collaboration	
#INFO	related_resource=bibcode:2022yCat.1357....0G	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/I/357	
#INFO	publication_date=2022-10-17	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Coosys	H_2016.000:	ICRS
#Table	I_357_tbosb2:
#Name: I/357/tbosb2
#Title: Non-single-star orbital models for sources compatible with Double Lined Spectroscopic binary model (nss_two_body_orbit)
#Column	SolID	(I19)	Solution Identifier (solution_id)	[ucd=meta.version]
#Column	Source	(I19)	Source Identifier (source_id)	[ucd=meta.id;meta.main]
#Column	NSSmodel	(A3)	[SB2] NSS model adopted (nss_solution_type)	[ucd=meta.record]
#Column	RA_ICRS	(F15.11)	Right ascension (ICRS) at Ep=2016.0 (added by CDS) (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Declination (ICRS) at Ep=2016.0 (added by CDS) (dec)	[ucd=pos.eq.dec;meta.main]
#Column	Per	(F22.17)	Orbital Period (period)	[ucd=time.period]
#Column	e_Per	(D14.7)	Standard error of Orbital Period (period_error)	[ucd=stat.error;time.period]
#Column	Tperi	(D22.15)	Periastron epoch relative to 2016.0 (t_periastron)	[ucd=time.epoch]
#Column	e_Tperi	(D13.6)	Standard error of Periastron epoch (t_periastron_error)	[ucd=stat.error;time.epoch]
#Column	ecc	(D21.14)	eccentricity (eccentricity)	[ucd=src.orbital.eccentricity]
#Column	e_ecc	(D13.6)	Standard error of eccentricity (eccentricity_error)	[ucd=stat.error;src.orbital.eccentricity]
#Column	Vcm	(F23.18)	The velocity of the center of mass (center_of_mass_velocity)	[ucd=phys.veloc]
#Column	e_Vcm	(F12.9)	Standard error of The velocity of the center of mass (center_of_mass_velocity_error)	[ucd=stat.error;phys.veloc]
#Column	K1	(F19.15)	Semi-amplitude of the center of mass (semi_amplitude_primary)	[ucd=phys.veloc]
#Column	e_K1	(F12.9)	Standard error of Semi-amplitude of the center of mass (semi_amplitude_primary_error)	[ucd=stat.error;phys.veloc]
#Column	K2	(F19.15)	The semiamplitude of the radial velocity curve for second component (semi_amplitude_secondary)	[ucd=spect.dopplerVeloc]
#Column	e_K2	(F12.9)	Standard error of The semiamplitude of the radial velocity curve for second component (semi_amplitude_secondary_error)	[ucd=stat.error]
#Column	omega	(F21.17)	Argument of periastron (arg_periastron)	[ucd=src.orbital.periastron]
#Column	e_omega	(F12.8)	Standard error of Argument of periastron (arg_periastron_error)	[ucd=stat.error]
#Column	NRVp	(I2)	Total number of radial velocities considered for the primary (rv_n_obs_primary)	[ucd=meta.number]
#Column	NgRVp	(I2)	Total number of radial velocities actually used for the primary (rv_n_good_obs_primary)	[ucd=meta.number]
#Column	NRVs	(I2)	Total number of radial velocities considered for the secondary in the case of SB2 (rv_n_obs_secondary)	[ucd=meta.number]
#Column	NgRVs	(I2)	Total number of radial velocities actually used for the secondary in the case of SB2 (rv_n_good_obs_secondary)	[ucd=meta.number]
#Column	bitIndex	(I3)	[255] boolean mask for the fields above in the corrVec matrix (bit_index) (1)	[ucd=meta.code.status]
#Column	ObjFunc	(F12.7)	value of the objective function at the solution (obj_func)	[ucd=stat.fit.param]
#Column	goodness	(F13.10)	goodness of fit in the Hipparcos sense (goodness_of_fit)	[ucd=stat.fit.goodness]
#Column	eff	(F12.9)	Efficiency of the solution (efficiency)	[ucd=stat.fit.param]
#Column	Signi	(F12.7)	The significance of the solution (i.e. how worth keeping a model is) (significance)	[ucd=stat.fit.param]
#Column	Flags	(I8)	Quality flag for the achieved NSS solution (flags) (G2)	[ucd=meta.code.error]
#Column	ConfPersp	(F6.3)	The probability of the period for not being due to (gaussian white) noise. Relevant for SB1 (conf_spectro_period)	[ucd=stat.probability]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2016. (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2016. (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
SolID	Source	NSSmodel	RA_ICRS	DE_ICRS	Per	e_Per	Tperi	e_Tperi	ecc	e_ecc	Vcm	e_Vcm	K1	e_K1	K2	e_K2	omega	e_omega	NRVp	NgRVp	NRVs	NgRVs	bitIndex	ObjFunc	goodness	eff	Signi	Flags	ConfPersp	_RA.icrs	_DE.icrs
4338096422163308546	1379675269368630272	SB2	240.22904578831	+39.17756271921	   2.52385259444195409	 1.3101761e-05	-1.341424871415969e-01	 1.776601e-01	 8.33289034544016e-03	 2.948421e-03	   1.837894014552966970	 0.196815600	 81.618955281509955	 0.383906960	 98.954089139864010	 0.400108220	 30.49507574437348723	 25.30430400	19	19	19	19	255	 233.6766200	11.7649740000	 0.190791130	 212.6008800	 8388608	 1.000	240.22904578831	+39.17756271921
4338096422163308546	1380006772123832704	SB2	242.16058923518	+40.05320929841	   7.18447001504835203	 3.2238223e-04	-2.064056663381339e+00	 1.349747e-01	 8.97282072751360e-02	 1.083470e-02	 -19.685719996603257442	 0.338373720	 62.764386076501680	 0.726121700	 57.104523712239022	 0.707165300	258.74752600035139949	  6.63346960	17	17	17	17	255	  90.4371200	 6.0895514000	 0.384338600	  86.4378300	 8388608	 1.000	242.16058923518	+40.05320929841
4338096422163308546	1380015018461039744	SB2	242.29907348896	+40.19489507308	   2.50799508349212763	 4.1278920e-05	-6.525017456129969e-01	 9.169681e-02	 7.95769819668070e-02	 1.335965e-02	 -45.849525471472908578	 0.566720550	 54.774429230214473	 1.235744400	 56.082173237769105	 1.185742500	358.13394079339616383	 13.40508100	23	23	23	23	255	 376.2719400	15.2762340000	 0.422087970	  44.3250470	 8388608	 1.000	242.29907348896	+40.19489507308
4338096422163308546	1380984409759663360	SB2	246.45240740362	+41.22451023895	  11.43420385856044064	 6.9921365e-04	 4.047393289146314e-01	 1.004930e-01	 1.58349971310384e-01	 1.415722e-02	 -24.968521420901140573	 0.420424820	 61.260198665617771	 1.000559200	 62.737183367266184	 1.042522500	  3.62851744716960178	  2.94097830	16	16	16	16	255	  33.4205930	 1.8762671000	 0.472274200	  61.2259640	 8388608	 1.000	246.45240740362	+41.22451023895
4338096422163308546	1381510354274969600	SB2	243.17986556865	+40.78170392453	   5.80476035720445083	 1.2270473e-04	 3.180636268105902e-01	 3.275749e-02	 1.85234768010041e-01	 6.593007e-03	 -17.578066517295887650	 0.310238450	 83.444826015669335	 0.698883100	 72.465058233566964	 0.800185800	 76.86299443332993064	  1.93292260	21	21	21	21	255	 199.7018300	10.3239450000	 0.544708000	 119.3973900	 8388608	 1.000	243.17986556865	+40.78170392453
4338096422163308546	1385525220983694848	SB2	243.92779097689	+44.55230153450	   0.77090742695126635	 2.3092380e-06	-1.762823552017093e-01	 4.141253e-03	 1.75274880165521e-01	 8.336914e-03	 -17.757624752138671198	 0.392724570	 82.699870011099662	 1.085641600	 86.168977599055737	 1.147878200	318.37630031317371504	  1.96941730	16	16	16	16	255	1276.8849000	28.5350990000	 0.566403030	  76.1760300	25165824	 1.000	243.92779097689	+44.55230153450
4338096422163308546	1388539875708960512	SB2	228.28960238314	+38.34351309526	  41.70058695349788280	 4.6294895e-03	 8.817611134037822e+00	 2.411153e-02	 8.21700745802944e-01	 1.260246e-02	  -3.639452253172505980	 0.209101170	 70.227117756762169	 5.422985600	 71.234708726796441	 5.498552300	 27.26588759369187898	  1.40261380	22	22	22	22	255	 579.5226000	19.5962090000	 0.212746260	  12.9498990	 8388608	 1.000	228.28960238314	+38.34351309526
4338096422163308546	1388973770484848256	SB2	231.67163912637	+39.88974168662	   1.99775840612290168	 8.2865545e-06	-4.139803896328014e-01	 4.303104e-02	 6.12276265211739e-02	 6.026097e-03	 -18.604894481201554868	 0.444895300	111.978396877039813	 1.306243300	110.218761239181831	 1.173324800	325.20002741349742337	  7.54160740	24	24	24	24	255	 906.2983400	24.6539290000	 0.357527700	  85.7255300	 8388608	 1.000	231.67163912637	+39.88974168662
4338096422163308546	1390614409336893056	SB2	231.75032769198	+41.38609963421	   2.34133144279658367	 5.0446313e-05	-9.285406765443164e-01	 1.367830e-02	 3.63063561021213e-01	 1.696808e-02	   9.218733750610457633	 0.486017500	 39.172752641173112	 0.879858430	 43.327338354528365	 0.911115470	 45.14521805675794752	  2.56718950	27	27	27	27	255	 772.9824000	22.6220360000	 0.683938700	  44.5216520	 8388608	 0.998	231.75032769198	+41.38609963421
4338096422163308546	1391620123173966720	SB2	227.79163946593	+38.95119434772	   6.02131513923263739	 6.5427390e-05	 1.304428002002900e+00	 1.416344e-01	 2.05979633820371e-02	 3.149490e-03	 -39.914908280896121084	 0.155547070	 75.878655618642611	 0.303917230	 71.421552940835298	 0.287560430	 32.21856958175185781	  8.42964650	16	16	16	16	255	 161.0694400	 9.6344210000	 0.282021020	 249.6688200	 8388608	 1.000	227.79163946593	+38.95119434772
4338096422163308546	6040115351372122496	SB2	240.95956699652	-29.97592839433	   2.02526533887085192	 4.7103570e-05	 7.311057474321708e-01	 2.320614e-01	 1.61659219307293e-02	 1.624589e-02	  -2.942808554111679964	 1.120607700	122.926831346693859	 2.144330700	117.289230755162151	 2.193401600	  1.62499987140298896	 40.84704000	18	18	18	18	255	  28.4473170	 0.7021276400	 0.286323640	  57.3264350	 8388608	 1.000	240.95956699652	-29.97592839433
4338096422163308546	6079586135176196864	SB2	190.38849788656	-50.18317158609	   8.61908050680804116	 1.2777550e-04	 1.939399170584087e+00	 1.582041e-02	 2.66053310742636e-01	 4.318118e-03	  22.872533576974127811	 0.119824030	 72.404894024153336	 0.365983780	 72.846013469736732	 0.387502640	 37.18900810148098657	  0.74915296	24	24	24	24	255	 524.0249000	18.4277570000	 0.356030260	 197.8363500	 8388608	 1.000	190.38849788656	-50.18317158609
4338096422163308546	5406581527459968000	SB2	152.32189963752	-50.97419730318	  29.02500307736768193	 8.5558710e-03	 4.031076633315259e+00	 1.873870e-01	 2.62360958897446e-01	 1.381061e-02	  -3.734246623017404065	 0.411638800	 50.006295517792772	 0.645765400	 45.203043370536427	 0.944079940	 22.31428238604055636	  2.45731350	20	20	20	20	255	  43.8609200	 1.9005400000	 0.626214300	  77.4372500	 8388608	 1.000	152.32189963752	-50.97419730318
4338096422163308546	1829052715399885056	SB2	305.13211591647	+21.16801147187	   9.13493573900006695	 7.4213627e-04	-1.016130527186061e+00	 4.210427e-01	 6.97632354291586e-02	 1.399379e-02	 -43.569387669096848015	 0.244532100	 23.151179898668232	 0.621398030	 23.536708548872618	 0.569669540	241.64135336780421426	 16.52265500	31	31	31	31	255	 577.4417000	18.9722040000	 0.350346360	  37.2566030	 8388608	 1.000	305.13211591647	+21.16801147187
4338096422163308546	5870898141083902848	SB2	208.23107121999	-58.26104475601	  28.32568218914696700	 7.1988710e-03	 1.311013445896171e+01	 6.130097e-02	 4.57575287721222e-01	 1.424395e-02	 -16.979983806672144908	 0.194403840	 54.811451594023609	 1.014308500	 54.716315580519890	 1.055588700	 52.29043975626073859	  1.00737770	20	20	20	20	255	 146.2932000	 8.3419480000	 0.412410860	  54.0382500	 8388608	 1.000	208.23107121999	-58.26104475601
4338096422163308546	1663904282187498112	SB2	200.15006138503	+61.97380163527	   7.72753087436402808	 2.1624395e-04	 2.199382631958767e+00	 3.727323e-02	 3.12920374625598e-01	 5.650797e-03	  -6.465839746055802806	 0.206761120	 69.234946743074318	 0.808489300	 71.370363241613944	 0.914318260	 48.54157063379293646	  1.66537330	23	23	23	23	255	 575.2989000	19.4669040000	 0.422944520	  85.6349600	 8388608	 0.990	200.15006138502	+61.97380163527
4338096422163308546	1665498436608875648	SB2	202.12064217071	+62.98587156904	   0.50040052033771676	 2.5998252e-06	-5.851284832473352e-02	 5.875247e-03	 2.98543980200457e-01	 2.003525e-02	 -55.412375291016680023	 0.627711950	 45.502102323401296	 1.165216000	 45.307407334619846	 1.137042900	 67.76593291751039771	  6.07499840	14	14	14	14	255	 201.7252200	11.3816250000	 0.540752700	  39.0503580	25165824	 0.992	202.12064217071	+62.98587156904
4338096422163308546	1666311697256483456	SB2	203.05456394465	+66.11824224163	   1.55081035769143538	 1.9918032e-05	 3.751234539489926e-01	 1.987917e-01	 1.32271452353384e-02	 1.359117e-02	  -4.484802699092096390	 0.318650800	 40.950045282244744	 0.599391800	 41.112165468368609	 0.625190000	 58.76104244498763052	 46.25131000	16	16	16	16	255	 318.5369000	14.4874090000	 0.285778820	  68.3193200	 8388608	 0.998	203.05456394465	+66.11824224163
4338096422163308546	1671774964377204736	SB2	208.41211752812	+66.52829752974	  42.12905579147662394	 7.7239680e-03	-4.570906498544241e-01	 8.784572e-01	 7.47414910355586e-02	 1.437877e-02	  -5.094160368178950904	 0.290353000	 52.294554259879263	 0.988225340	 49.801724877892696	 0.989250500	 42.18397087222904673	  7.93328300	15	15	15	15	255	 330.7094000	14.8594840000	 0.347186200	  52.9176400	 8388608	 1.000	208.41211752812	+66.52829752974
4338096422163308546	1673122725113898240	SB2	214.23283970514	+66.84319061135	   3.02575253910139574	 5.7632533e-05	-2.336980397306763e-01	 2.748345e-01	 1.74494536923896e-02	 1.059743e-02	   4.090972860576155945	 0.543142200	 97.031666629962487	 0.995268340	 94.632757902647171	 0.922843640	322.89383217399193882	 32.19364000	22	22	22	22	255	  96.8901100	 5.4436536000	 0.299855440	  97.4929700	 8388608	 1.000	214.23283970514	+66.84319061135
4338096422163308546	1674251472583307136	SB2	210.61536666912	+68.50269499893	   0.55704467147476755	 2.4435071e-06	-8.548854860324058e-02	 6.208682e-03	 1.86929445301267e-01	 1.710036e-02	 -38.573950474905451813	 0.369455300	 38.121868327664153	 1.083828300	 35.041448601085818	 0.988506800	317.63409528864860931	  4.38205670	19	19	19	19	255	 399.4316700	16.1652900000	 0.454676120	  35.1733470	25165824	 1.000	210.61536666912	+68.50269499893
4338096422163308546	1674567169859404288	SB2	206.69926604449	+69.22106293550	   1.56077736496174801	 2.0119674e-05	-6.008884113119992e-01	 2.316198e-02	 9.94096493942530e-02	 1.599966e-02	 -10.425450147969655745	 0.699541870	 88.650509041805549	 2.566586500	 86.625433437071678	 2.287644100	265.75823314473319670	  5.53117600	16	16	16	16	255	 539.1044300	19.0633340000	 0.495549300	  34.5402370	 8388608	 1.000	206.69926604449	+69.22106293550
4338096422163308546	1675041544703386752	SB2	212.16348834378	+71.21721175888	   6.06056618177986461	 2.3195906e-04	-2.169451055528541e+00	 3.596970e-01	 2.48972869224798e-02	 8.364310e-03	 -35.941099711244760329	 0.251513900	 44.286202203441732	 0.540165660	 43.773285408871011	 0.535950700	340.12809687525270874	 21.33603500	17	17	17	17	255	 132.7145800	 8.2633180000	 0.302254740	  81.9863360	 8388608	 1.000	212.16348834378	+71.21721175888
4338096422163308546	1682848523937111680	SB2	192.09914997596	+69.46961164611	  19.30821754507035948	 9.4655267e-04	-6.607766972965855e+00	 5.703770e-02	 3.49374217625762e-01	 7.133846e-03	   9.043783203438630736	 0.276151360	 54.544684854973269	 0.644099700	 55.138319137096431	 0.628930500	294.41692467977452452	  1.32740970	18	18	18	18	255	  38.8869100	 1.9099925000	 0.676053500	  84.6836100	 8388608	 0.991	192.09914997596	+69.46961164611
4338096422163308546	1683351069470284032	SB2	183.42491977882	+69.15765512469	   3.60747684869269092	 4.7737787e-05	-7.589859416195679e-01	 1.519252e+00	 2.02832571775852e-03	 6.518002e-03	  -8.316302728186313331	 0.320880560	 89.722869856576395	 0.609678500	 89.459053946661157	 0.630221250	 13.93630417951580114	151.81628000	17	17	17	17	255	  72.6163500	 4.9651694000	 0.158685360	 147.1642500	 8388608	 1.000	183.42491977882	+69.15765512469
4338096422163308546	1685135783000674816	SB2	203.67360865652	+69.44709915114	  28.99654818596722805	 3.6706400e-03	-1.359606285637279e+01	 1.282794e-01	 3.17180994839590e-01	 9.174104e-03	   0.307269239361369850	 0.279908800	 43.399932952626131	 0.627936660	 41.752224063792987	 0.641795300	 92.79531213665472933	  2.19825530	17	17	17	17	255	 137.3301500	 8.4709050000	 0.621132600	  69.1151400	 8388608	 0.994	203.67360865652	+69.44709915114
4338096422163308546	1687418055606471936	SB2	208.27981232224	+72.71174772871	   0.57824837581311272	 4.2776405e-06	 6.701204993388519e-03	 4.971087e-03	 4.05318208364480e-01	 2.491615e-02	   8.443102434743686047	 0.586967000	 53.178819828159284	 1.801791700	 56.462929058263214	 1.959397400	290.57332843228886077	  4.02536340	18	18	18	18	255	 282.0465700	13.3312730000	 0.403276740	  29.5144100	25165824	 0.994	208.27981232224	+72.71174772871
4338096422163308546	5872958866379267200	SB2	226.05503914788	-64.62739701370	   1.83643000334643625	 1.7956920e-05	-1.158439126586781e-02	 6.041729e-03	 5.29549095212244e-01	 7.052868e-03	   8.757911364040204205	 0.426227630	 91.823083128378642	 0.979994600	 92.760670608226746	 1.212388900	270.39222930687861890	  1.01095500	24	24	24	24	255	 616.8491000	20.1639270000	 0.670064450	  93.6975400	 8388608	 1.000	226.05503914788	-64.62739701370
4338096422163308546	6144511953192701440	SB2	182.22388307416	-44.32617963775	   4.96688770574015770	 3.0224457e-05	-9.369040953716574e-01	 7.701511e-02	 1.87294801587508e-02	 2.754492e-03	 -20.975736916624502015	 0.117829630	104.133421008061717	 0.235790550	 82.201353485035369	 0.303783300	339.79936100894923356	  5.61687040	27	27	27	27	255	 946.0747000	25.1510400000	 0.263483320	 441.6352500	 8388608	 1.000	182.22388307416	-44.32617963775
4338096422163308546	6144536073728787712	SB2	181.66637361318	-44.34120440968	   5.83862992479386023	 1.5474077e-04	 1.719188772895434e+00	 1.810725e-02	 6.19602933634118e-01	 1.899921e-02	  26.071470560964716157	 0.409612400	 21.861572575589488	 0.856134100	 23.038904694075271	 0.692951900	 21.72230649503994471	  2.51890900	27	27	27	27	255	 564.1320000	19.0044610000	 0.698282500	  25.5352200	 8388608	 1.000	181.66637361318	-44.34120440968
4338096422163308546	6146096143288799616	SB2	188.59007934212	-41.84588121680	   9.94635703148593642	 4.5169485e-04	-2.861075837593390e+00	 1.906991e-01	 4.37539311050195e-02	 5.890459e-03	  -3.586198087114180755	 0.107873170	 35.241913083772893	 0.303240720	 26.950566560816132	 0.169720920	120.26010956168968846	  6.86524340	19	19	19	19	255	 809.8938000	23.3096520000	 0.379892350	 116.2176200	 8388608	 1.000	188.59007934212	-41.84588121680
4338096422163308546	6146361366110465920	SB2	185.95997285754	-42.81584581000	  19.52871573788304715	 1.5024133e-03	-2.317947954892252e+00	 3.857587e-02	 5.96605216974272e-01	 9.646855e-03	  -8.302831803031203606	 0.366656420	 41.355326485128359	 0.652014400	 40.433367816750774	 0.639999300	 30.14504858790251518	  1.24968090	49	49	49	49	255	2196.8738000	38.3157420000	 0.759759000	  63.4270170	 8388608	 1.000	185.95997285754	-42.81584581000
4338096422163308546	6146742106370010240	SB2	186.89891976979	-41.20538623571	   5.47769283499762505	 4.4625034e-05	-1.189997868510350e+00	 1.185612e-01	 1.18811062437159e-02	 3.154656e-03	 -13.448775235520393778	 0.188262600	 75.032450749005932	 0.295395970	 87.399998517486466	 0.349689300	345.94011223625642515	  7.83531700	14	14	14	14	255	 309.5112600	14.4107170000	 0.128467680	 254.0063300	 8388608	 0.998	186.89891976979	-41.20538623571
4338096422163308546	5597857036985185536	SB2	120.59947642204	-28.29020026498	   8.52558681244530980	 3.0396940e-04	 1.269388181218409e+00	 3.786597e-02	 1.66558128434479e-01	 4.758490e-03	  36.092857749013290913	 0.215499070	 69.485868594396905	 0.455977400	 71.080755374569520	 0.463454750	  3.49886199742070048	  1.65866570	19	19	19	19	255	 145.6000200	 8.4840975000	 0.570193800	 152.3888400	 8388608	 1.000	120.59947642204	-28.29020026498
4338096422163308546	5597873804538618496	SB2	121.24018887809	-28.14619514495	   6.43789672465217055	 1.5203183e-04	-2.764912971714565e+00	 3.645349e-01	 1.49351903150921e-02	 4.298036e-03	  40.942040730236236357	 0.257576400	 84.500841220577399	 0.518076000	 92.749117645473859	 0.453852000	266.42778880757094839	 20.40262000	23	23	23	23	255	1059.9398000	26.6411170000	 0.104809790	 163.1051000	 8388608	 0.992	121.24018887809	-28.14619514495
4338096422163308546	5849143547588425216	SB2	214.89012328793	-67.21669980846	   7.64740750497683752	 4.9967670e-04	-1.119201324608191e+00	 9.906483e-02	 1.95978518029948e-01	 1.659369e-02	  25.441216696272014985	 0.423321370	 47.831572216974607	 0.889177400	 45.046480013820783	 0.881623800	 78.17311874751668199	  5.36230400	21	21	21	21	255	 263.2565000	12.4325980000	 0.509174000	  53.7930600	 8388608	 0.998	214.89012328793	-67.21669980846
4338096422163308546	 468009533845751040	SB2	 46.51048289379	+64.90976534621	   4.15643590766793469	 4.8701055e-05	-5.644094028179022e-01	 9.775117e-02	 4.17722530710655e-02	 4.429159e-03	   7.295967480863867927	 0.180982250	 50.543027238423591	 0.414772800	 64.679914330263827	 0.445043680	 12.96668090804877949	  8.54122100	39	39	39	39	255	 425.4715600	14.8983840000	 0.334654180	 121.8571300	 8388608	 1.000	 46.51048289379	+64.90976534621
4338096422163308546	 468105912910949248	SB2	 44.14037048503	+64.62429912345	 896.23427355704245656	 3.2001848e+00	 1.920437351428336e+02	 3.120215e+00	 4.09909636407229e-01	 1.033581e-02	 -31.195512472935337911	 0.080629510	 16.893006189874924	 0.346005230	 16.937728570976784	 0.355256940	315.36185887740003864	  1.24829470	49	49	49	49	255	 775.8662000	21.3314440000	 0.683284600	  48.8229800	 8388608	 1.000	 44.14037048503	+64.62429912345
4338096422163308546	 468799498592734720	SB2	 60.96267581251	+56.06690506638	   1.61274690865158221	 2.0039124e-05	 7.252944301870730e-01	 5.925396e-03	 5.38689225076041e-01	 1.507818e-02	  -0.015388588736339991	 0.527069900	 34.056345472510472	 0.804046000	 36.471112797833321	 0.850124660	 24.36378219240024734	  3.03490690	23	23	23	23	255	 383.8668200	15.4604610000	 0.747857200	  42.3562160	25165824	 1.000	 60.96267581251	+56.06690506638
4338096422163308546	 468995757117448960	SB2	 63.09595418977	+56.63566252501	   0.48509769543326497	 2.3678270e-06	-2.026458564346719e-02	 2.740260e-03	 3.80343988310606e-01	 1.616840e-02	 -34.737737189020613471	 0.268112630	 22.277795027860293	 0.443217870	 19.223812910256044	 0.418077920	357.25136838287374985	  3.07335420	31	31	31	31	255	1253.6497000	28.9695780000	 0.693358060	  50.2637560	25165824	 1.000	 63.09595418977	+56.63566252501
4338096422163308546	6060127150214449408	SB2	191.60671319384	-57.95038319031	   5.77349100162034823	 6.3832464e-05	-2.573330887517251e+00	 1.601715e-01	 2.44210429533820e-02	 3.500278e-03	  13.247431420935244617	 0.103656800	 50.908544105979793	 0.223527120	 53.996898809443401	 0.222504780	 60.97721833479475606	 10.09818800	14	14	14	14	255	  37.7956660	 2.9333107000	 0.259408470	 227.7510800	 8388608	 1.000	191.60671319384	-57.95038319031
4338096422163308546	6060157970898001664	SB2	192.95985185385	-58.80103420061	   7.68782719331230169	 5.3470500e-04	-1.522044598862022e+00	 4.677084e-02	 3.71561398876692e-01	 2.246346e-02	 -21.486053220110477469	 0.799995240	 84.666533756895419	 3.813775500	 76.840963989162617	 3.345140700	  1.60847949999018791	  2.73421290	19	19	19	19	255	 202.5861200	10.7197590000	 0.487796250	  22.2001880	 8388608	 0.994	192.95985185385	-58.80103420061
4338096422163308546	5846989088903972096	SB2	211.54817997011	-69.39218675792	   1.14897519108270041	 1.4520852e-05	-2.375039373670976e-01	 1.076619e-02	 3.37210627125603e-01	 3.492940e-02	  -2.108421368422378706	 0.485567700	 28.882687995887633	 1.391466900	 30.047981908891000	 1.507937200	103.60744050583753051	  4.72840200	21	21	21	21	255	 210.7449500	10.7196190000	 0.564546940	  20.7570080	25165824	 0.999	211.54817997011	-69.39218675792
4338096422163308546	 606623757867958400	SB2	138.99792387042	+14.39799475148	  48.54762233961810836	 1.4604166e-02	-1.148080887239533e+01	 4.911003e-02	 7.57717240750461e-01	 1.339728e-02	   6.281564333452635651	 0.380016830	 37.336754763865699	 1.787500000	 47.641671770953863	 2.210922500	342.14438033821784302	  1.27604650	30	30	30	30	255	1037.5154000	26.3108000000	 0.440047620	  20.8876950	 8388608	 1.000	138.99792387042	+14.39799475148
4338096422163308546	 607525533496338304	SB2	137.31005224364	+15.24101830071	   3.67989214848552093	 2.2579447e-05	-1.821113479862119e+00	 2.584762e-02	 5.74608210248329e-02	 1.951618e-03	   2.042137778252222091	 0.154989940	 89.609634256182986	 0.248730720	 91.350755188743591	 0.249059590	 23.63165380006015326	  2.61676430	24	24	24	24	255	 352.4357000	14.5787010000	 0.379354180	 360.2676700	 8388608	 1.000	137.31005224364	+15.24101830071
4338096422163308546	 615231769977272832	SB2	149.42452059615	+14.03771133423	   8.24864310203377471	 5.4490790e-04	-2.964144791601840e+00	 9.326585e-02	 2.35661433138905e-01	 1.407634e-02	   6.262228186847759837	 0.531987130	 52.112568902078273	 0.973672570	 55.891751795458546	 0.963872500	299.15087821622972797	  4.36680400	19	19	19	19	255	 351.2777400	15.0381390000	 0.623166700	  53.5216560	 8388608	 0.992	149.42452059615	+14.03771133423
